what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809139647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809165484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809167959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809168792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809172663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809188758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1377809188784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809188890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809196119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809196303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809204663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809214766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809224445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809229019
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809230794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809234744
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809238043
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809239129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809248295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809259536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809265357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809273907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809286803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809288583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809305497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377809307242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809340230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809348146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377809371930
