what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371603515519
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371603515519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1371603515527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603517898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603539288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371603568656
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371603571286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603579472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603580809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603596725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603601275
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371603601426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371603601500
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1371603601508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603691326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371603694545
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371603694693
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1371603694694
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371604013389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604051632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1371604051660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604103060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604104025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604109335
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371604109359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604111786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604125848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604137163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604137319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604141158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604171429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604205696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1371604205725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604210135
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604222085
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371604227210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604230891
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1371604265514
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1371604265518
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1371604265522
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371604267585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604269963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604279153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604282316
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604282530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604282678
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1371604282681
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371604296182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604299214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371604302902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371604306128
