what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1375387531823
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1375387531833
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1375387531834
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1375387531834
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1375387531842
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1375387531844
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1375387531850
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1375387531854
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1375387531860
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1375387531864
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1375387531866
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1375387531868
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1375387531872
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1375387531877
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1375387531880
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1375387531889
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1375387531892
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1375387531892
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1375387531894
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1375387531897
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1375387531898
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1375387531905
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1375387531908
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1375387531912
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1375387531913
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1375387531916
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1375387531918
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1375387531921
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1375387531928
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1375387531936
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1375387531938
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1375387531939
os,sysinfo,,,"macosx",1375387531943
arch,sysinfo,,,"x86_64",1375387531943
ws,sysinfo,,,"cocoa",1375387531943
locale,sysinfo,,,"en_US",1375387531943
processors,sysinfo,,,"4",1375387531943
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1375387531943
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1375387531943
java.specification.name,sysinfo,,,"Java Platform API Specification",1375387531943
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1375387531943
java.specification.version,sysinfo,,,"1.6",1375387531943
java.vendor,sysinfo,,,"Apple Inc.",1375387531943
java.version,sysinfo,,,"1.6.0_33",1375387531943
java.vm.info,sysinfo,,,"mixed mode",1375387531943
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1375387531943
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1375387531943
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1375387531943
java.vm.specification.version,sysinfo,,,"1.0",1375387531943
java.vm.vendor,sysinfo,,,"Apple Inc.",1375387531943
java.vm.version,sysinfo,,,"20.8-b03-424",1375387531943
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1375387531950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387532328
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1375387535009
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1375387536367
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1375387537374
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1375387537460
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1375387537563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387550526
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387550691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387550748
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1375387550750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387579385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387581377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1375387596423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387598996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387742526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387747576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387852625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387853841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387929234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387941463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387953362
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387953494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387953536
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1375387953537
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1375387967704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387967817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387971272
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387971410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387971445
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1375387971447
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387974697
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375387974698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387979907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375387994554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388000846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388019170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388040588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388255570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388259490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388261972
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1375388262027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388263724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388274587
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1375388274652
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1375388276072
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1375388276077
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1375388276078
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375388276148
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375388276176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375388276328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375388277342
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1375388279489
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1375388279493
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1375388279500
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1375388279502
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1375388279530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388282796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388291721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388292665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388972656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388974672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388976858
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375388995094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1375388996985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375388999933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375389004184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375389007578
