what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372288813321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372288827369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289122421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289132051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289145772
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1372289145817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289147286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289149588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289264911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289404682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372289453023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372289593619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372289594192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372289683042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372289691808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372290179677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372290190494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372290195034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372290210155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372290216632
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372290216773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372290216835
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1372290216841
