what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373399856176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373399856235
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373399917970
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373399917972
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373399919158
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373399924842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373399924894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373400266554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373400846339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373400997941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419028850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419030762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419602241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419604531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419869006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419871997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419875454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419875562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419877613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373419879564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373479069826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373479072144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373479074868
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373479075768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373479075825
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1373479075827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373479120197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373480771717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373480825266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373481015482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373481016575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373481219372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373481315751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373487225471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373487302500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373495501847
