what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1374791020781
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1374791020782
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1374791020788
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1374791020791
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1374791020793
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1374791020794
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1374791020795
os,sysinfo,,,"macosx",1374791020800
arch,sysinfo,,,"x86_64",1374791020800
ws,sysinfo,,,"cocoa",1374791020800
locale,sysinfo,,,"en_US",1374791020800
processors,sysinfo,,,"4",1374791020800
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1374791020800
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1374791020800
java.specification.name,sysinfo,,,"Java Platform API Specification",1374791020800
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1374791020800
java.specification.version,sysinfo,,,"1.6",1374791020800
java.vendor,sysinfo,,,"Apple Inc.",1374791020800
java.version,sysinfo,,,"1.6.0_33",1374791020800
java.vm.info,sysinfo,,,"mixed mode",1374791020800
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1374791020800
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1374791020800
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1374791020800
java.vm.specification.version,sysinfo,,,"1.0",1374791020800
java.vm.vendor,sysinfo,,,"Apple Inc.",1374791020800
java.vm.version,sysinfo,,,"20.8-b03-424",1374791020800
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1374791020820
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1374791021043
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1374791021050
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1374791024067
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1374791026586
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374791034948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374791044513
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1374791048176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374791059528
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374791059736
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374791059796
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1374791059799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374791127355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374791130813
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374791130962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374791131001
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1374791131002
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1374791157805
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1374791157905
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace",1374791158112
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1374791158165
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1374791158245
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1374791158326
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1374791158355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374791159067
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1374791159874
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1374791159922
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1374791159950
